species,scheme,metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
Salmonella enterica,qualibact-v1.0,longest,non-normal,782721.7171621134,371158.0105587278,675943.5,493339.25,994168.5,500829.25,129778.0,2235275.0,203949.885,1602083.0,264459.975,1549445.0,203949.88,1602083.0,264459.97,1549445.0,Salmonella enterica,581630,0,,,,,,,,,,,,,,,,
Salmonella enterica,qualibact-v1.0,GC_Content,non-normal,52.14094873579423,0.08408463865304724,52.141,52.0983,52.1922,0.09389999999999787,51.5433,52.6652,51.8448,52.3357,51.9465,52.2998,51.1235,52.3776,51.9465,52.2998,Salmonella enterica,581630,1972,non-normal,52.104534279918866,0.1424676176556107,52.143950000000004,52.0499,52.188199999999995,0.13829999999999387,51.1235,52.3776,51.446341,52.3440785,51.80346,52.2997175,0.14034833001846703,3.131495379690609e-34,0.03901912223774549
Salmonella enterica,qualibact-v1.0,Completeness_Specific,non-normal,99.99992966318793,0.015680629091621448,100.0,100.0,100.0,0.0,93.93,100.0,100.0,100.0,100.0,100.0,96.43,100.0,100.0,100.0,Salmonella enterica,581630,1972,non-normal,99.26226166328601,0.6270523758342872,99.56,99.1275,99.68,0.5525000000000091,96.43,99.84,96.82565,99.75,97.31275,99.71,0.999972491102591,0.0,0.737684161379161
Salmonella enterica,qualibact-v1.0,Contamination,non-normal,0.07374464865980092,0.05509092935084791,0.06,0.04,0.08,0.04,0.0,0.63,0.01,0.37,0.02,0.24,0.01,7.42,0.02,0.24,Salmonella enterica,581630,1972,non-normal,0.7072565922920893,0.6114512622670275,0.57,0.44,0.72,0.27999999999999997,0.15,7.42,0.29565,5.48,0.38,1.5872499999999992,0.9839212482483043,0.0,0.6335119436322885
Salmonella enterica,qualibact-v1.0,Total_Coding_Sequences,non-normal,4525.1187576294205,156.9849739806191,4492.0,4423.0,4641.0,218.0,4090.0,5498.0,4197.0,4965.0,4254.0,4842.0,4197.0,5926.0,4254.0,4842.0,Salmonella enterica,581630,1972,non-normal,4829.114604462475,199.81710970872493,4814.0,4684.0,4954.0,270.0,4318.0,5926.0,4415.275,5361.29,4491.0,5265.45,0.5768648551132389,0.0,303.9958468330539
Salmonella enterica,qualibact-v1.0,Genome_Size,non-normal,4787680.587363101,131298.0881820652,4756993.5,4700981.0,4887298.0,186317.0,4407848.0,5481393.0,4516299.58,5146484.864999998,4557688.0,5052154.275,4484627.0,5868736.0,4557688.0,5052154.28,Salmonella enterica,581630,1972,non-normal,4921662.582657201,174915.10318301304,4913604.5,4789616.25,5030253.5,240637.25,4484627.0,5868736.0,4556006.065,5376064.415,4634036.575,5303211.825,0.3337321786338799,1.3168151083782245e-195,133982.02273743408
Serratia bockelmannii,qualibact-v1.0,N50,non-normal,446001.45323741005,256638.04715335302,373467.0,299474.75,560703.5,261228.75,27582.0,1588841.0,35809.93,1425108.7300000004,92890.27500000001,1173961.7,35809.93,1425108.73,92890.28,1173961.7,Serratia bockelmannii,278,0,,,,,,,,,,,,,,,,
Serratia bockelmannii,qualibact-v1.0,number,non-normal,59.39568345323741,38.897969968860316,51.0,39.25,62.0,22.75,22.0,355.0,24.0,311.5250000000003,30.0,160.37499999999994,24.0,311.53,30.0,160.37,Serratia bockelmannii,278,0,,,,,,,,,,,,,,,,
Serratia bockelmannii,qualibact-v1.0,longest,non-normal,1011899.6223021583,496016.67216216854,895253.5,645847.25,1337877.75,692030.5,105623.0,2606310.0,121181.59,2403859.565000002,267643.925,2067084.1,121181.59,2403859.57,267643.92,2067084.1,Serratia bockelmannii,278,0,,,,,,,,,,,,,,,,
Serratia bockelmannii,qualibact-v1.0,GC_Content,non-normal,59.32531690647482,0.16786695303961482,59.35195,59.228049999999996,59.435449999999996,0.2073999999999998,58.6369,59.7149,58.7165095,59.685863000000005,58.926,59.6034375,58.7165,59.6859,58.926,59.6034,Serratia bockelmannii,278,6,insufficient_data,59.32105000000001,0.10152314596517616,59.30625,59.237525,59.408425,0.17090000000000316,59.191,59.4657,59.1918225,59.464887499999996,59.1951125,59.461637499999995,0.21223021582733814,0.9069678874456171,0.05722997601918576
Serratia bockelmannii,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,97.42,100.0,100.0,100.0,Serratia bockelmannii,278,6,insufficient_data,99.53166666666665,0.9452938990364603,99.94,99.895,99.9925,0.0975000000000108,97.42,100.0,97.48175,100.0,97.72875,100.0,0.6666666666666666,0.004311226346508556,0.4683333333333337
Serratia bockelmannii,qualibact-v1.0,Contamination,non-normal,0.22179856115107915,0.18455956437878018,0.21,0.09,0.27,0.18000000000000002,0.01,1.23,0.013850000000000001,1.19,0.02,0.6704999999999984,0.01,1.19,0.02,0.67,Serratia bockelmannii,278,6,insufficient_data,0.5416666666666666,0.11126794486983013,0.565,0.47750000000000004,0.5925,0.11499999999999999,0.36,0.71,0.36224999999999996,0.7072499999999999,0.37124999999999997,0.6962499999999999,0.8705035971223022,1.5182756377952465e-05,0.3355515587529976
Serratia bockelmannii,qualibact-v1.0,Total_Coding_Sequences,non-normal,4805.205035971223,120.34598373845769,4797.0,4707.25,4877.0,169.75,4548.0,5317.0,4575.85,5137.615,4613.4,5089.275,4575.85,5137.62,4613.4,5089.27,Serratia bockelmannii,278,6,insufficient_data,4998.666666666667,84.76962244158511,5011.5,4955.75,5049.25,93.5,4852.0,5118.0,4854.25,5116.475,4863.25,5110.375,0.7218225419664268,0.001311751453417433,195.3177458033573
Serratia bockelmannii,qualibact-v1.0,Genome_Size,non-normal,5205300.899280575,109080.18669258471,5192976.5,5121233.5,5277236.75,156003.25,4967849.0,5586847.0,4996239.175,5515074.025,5014799.675,5452990.2,4996239.18,5515074.02,5014799.68,5452990.2,Serratia bockelmannii,278,6,insufficient_data,5240586.833333333,70885.63963036206,5244992.5,5188846.25,5308404.75,119558.5,5134650.0,5319213.0,5135921.575,5319086.675,5141007.875,5318581.375,0.29136690647482016,0.6054622099420806,55989.98441247003
Serratia marcescens,qualibact-v1.0,N50,non-normal,660609.4420233463,723392.3753241237,394263.0,301214.0,605274.0,304060.0,48105.0,3168342.0,69457.8,3106961.6399999997,111248.2,3038644.4999999995,69457.8,3106961.64,111248.2,3038644.5,Serratia marcescens,1285,0,,,,,,,,,,,,,,,,
Serratia marcescens,qualibact-v1.0,number,non-normal,60.27237354085603,29.39806856278717,53.0,42.0,69.0,27.0,19.0,259.0,23.0,192.15999999999985,28.0,146.89999999999986,23.0,192.16,28.0,146.9,Serratia marcescens,1285,0,,,,,,,,,,,,,,,,
Serratia marcescens,qualibact-v1.0,longest,non-normal,1227687.473929961,688156.5443804817,1020671.0,775901.0,1529650.0,753749.0,150622.0,3168342.0,202537.24,3106961.6399999997,319793.0,3038644.4999999995,202537.24,3106961.64,319793.0,3038644.5,Serratia marcescens,1285,0,,,,,,,,,,,,,,,,
Serratia marcescens,qualibact-v1.0,GC_Content,non-normal,59.90084007782101,0.1810388286618715,59.9243,59.8008,60.0289,0.22809999999999775,59.1257,60.2518,59.395722,60.21905,59.46531,60.17992,58.4741,60.219,59.4653,60.1799,Serratia marcescens,1285,195,non-normal,59.54061641025641,0.36972164711589184,59.654,59.411,59.7812,0.370199999999997,58.4741,60.1605,58.548305000000006,60.147114,58.58931,60.050055,0.6115933353287439,1.5002009335612477e-60,0.36022366756460134
Serratia marcescens,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.72,100.0,100.0,100.0,Serratia marcescens,1285,195,non-normal,96.33984615384614,1.2373339730835593,96.53,95.89,97.28,1.3900000000000006,90.72,98.35,91.70939999999999,97.9911,92.84,97.9115,1.0,2.1114302141267187e-249,3.660153846153846
Serratia marcescens,qualibact-v1.0,Contamination,non-normal,0.05729182879377432,0.0761269447903609,0.03,0.02,0.05,0.030000000000000002,0.0,0.64,0.0,0.41739999999999783,0.0,0.3,0.0,8.86,0.0,0.3,Serratia marcescens,1285,195,normal,4.476051282051283,1.4508276320373041,4.51,3.525,5.275,1.7500000000000004,1.2,8.86,1.3358,7.987000000000001,1.6115,7.459500000000002,1.0,2.1114302141267187e-249,4.418759453257507
Serratia marcescens,qualibact-v1.0,Total_Coding_Sequences,non-normal,4748.435019455253,141.65579432365817,4726.0,4643.0,4835.0,192.0,4457.0,5308.0,4502.26,5151.379999999999,4548.0,5090.9,4502.26,5749.0,4548.0,5090.9,Serratia marcescens,1285,195,non-normal,5047.005128205128,213.38549436283324,4958.0,4905.0,5178.0,273.0,4690.0,5749.0,4713.28,5732.51,4764.5,5628.95,0.6656090990721341,4.614231766617634e-73,298.57010874987526
Serratia marcescens,qualibact-v1.0,Genome_Size,non-normal,5167559.005447471,135142.4741578409,5156281.0,5073458.0,5244165.0,170707.0,4857581.0,5667953.0,4883373.1,5546258.4799999995,4954212.2,5471857.899999999,4883373.1,5896859.0,4954212.2,5471857.9,Serratia marcescens,1285,195,non-normal,5265733.112820513,193675.92394380027,5210534.0,5140927.5,5377274.0,236346.5,4925622.0,5896859.0,4947304.41,5875905.06,4988240.0,5765096.8,0.22566097974658286,4.7033702460108575e-08,98174.107373042
Serratia nematodiphila,qualibact-v1.0,N50,non-normal,371297.2643678161,238064.2932820466,312146.0,260911.0,438336.0,177425.0,19782.0,1335338.0,20041.0,1287990.7999999993,28845.5,1115053.0,20041.0,1287990.8,28845.5,1115053.0,Serratia nematodiphila,261,0,,,,,,,,,,,,,,,,
Serratia nematodiphila,qualibact-v1.0,number,non-normal,92.29501915708812,92.30268970574662,71.0,52.0,81.0,29.0,21.0,582.0,27.3,555.8999999999999,31.0,438.5,27.3,555.9,31.0,438.5,Serratia nematodiphila,261,0,,,,,,,,,,,,,,,,
Serratia nematodiphila,qualibact-v1.0,longest,non-normal,818261.1455938697,438183.20957518555,724685.0,544621.0,1035968.0,491347.0,88498.0,2493872.0,92936.8,2069951.7,168524.0,1891338.5,92936.8,2069951.7,168524.0,1891338.5,Serratia nematodiphila,261,0,,,,,,,,,,,,,,,,
Serratia nematodiphila,qualibact-v1.0,GC_Content,non-normal,59.656444061302686,0.12128162317475921,59.7232,59.5943,59.7314,0.13710000000000377,59.183,59.8533,59.23059,59.83241,59.391149999999996,59.81485,59.2306,59.8324,59.3912,59.8148,Serratia nematodiphila,261,2,insufficient_data,59.5325,0.001200000000000756,59.5325,59.5319,59.533100000000005,0.0012000000000043087,59.5313,59.5337,59.531312,59.533688000000005,59.53136,59.533640000000005,0.8122605363984674,0.07401387397323883,0.1575256704980825
Serratia nematodiphila,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,96.78,100.0,100.0,100.0,Serratia nematodiphila,261,2,insufficient_data,98.25999999999999,1.4799999999999969,98.25999999999999,97.52,99.0,1.480000000000004,96.78,99.74,96.7948,99.7252,96.854,99.666,1.0,5.8050097233912885e-05,1.740000000000002
Serratia nematodiphila,qualibact-v1.0,Contamination,non-normal,0.09291187739463602,0.09027813500340921,0.06,0.04,0.1,0.060000000000000005,0.01,0.67,0.013000000000000001,0.5569999999999999,0.02,0.37,0.01,0.56,0.02,0.37,Serratia nematodiphila,261,2,insufficient_data,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.9846743295019157,0.0008707514585086928,0.4093869731800766
Serratia nematodiphila,qualibact-v1.0,Total_Coding_Sequences,non-normal,4772.168582375479,144.0359494075876,4705.0,4687.0,4815.0,128.0,4590.0,5358.0,4602.9,5336.3,4633.0,5222.0,4602.9,5336.3,4633.0,5222.0,Serratia nematodiphila,261,2,insufficient_data,5002.0,3.0,5002.0,5000.5,5003.5,3.0,4999.0,5005.0,4999.03,5004.97,4999.15,5004.85,0.9042145593869731,0.020375584129103414,255.10344827586212
Serratia nematodiphila,qualibact-v1.0,Genome_Size,non-normal,5118136.337164751,78367.24255249099,5081597.0,5068891.0,5171638.0,102747.0,4939194.0,5457290.0,4955452.4,5372929.5,5003940.0,5319220.0,4955452.4,5372929.5,5003940.0,5319220.0,Serratia nematodiphila,261,2,insufficient_data,5256558.0,0.0,5256558.0,5256558.0,5256558.0,0.0,5256558.0,5256558.0,5256558.0,5256558.0,5256558.0,5256558.0,0.9425287356321839,0.00789481322381216,146549.908045977
Serratia nevei,qualibact-v1.0,N50,non-normal,190173.85214446954,143839.5645877994,127366.5,93038.0,232181.0,139143.0,31478.0,892477.0,50865.425,684235.3500000004,62357.5,568005.875,50865.42,684235.35,62357.5,568005.88,Serratia nevei,886,0,,,,,,,,,,,,,,,,
Serratia nevei,qualibact-v1.0,number,non-normal,162.91196388261852,85.06472859532579,157.0,85.25,220.75,135.5,24.0,451.0,35.0,419.75000000000045,41.0,361.875,35.0,419.75,41.0,361.88,Serratia nevei,886,0,,,,,,,,,,,,,,,,
Serratia nevei,qualibact-v1.0,longest,non-normal,536091.4661399549,365099.99066944217,398880.0,300577.25,645908.25,345331.0,107544.0,2312503.0,157302.175,1965476.1000000022,190921.625,1543627.625,157302.17,1965476.1,190921.62,1543627.62,Serratia nevei,886,0,,,,,,,,,,,,,,,,
Serratia nevei,qualibact-v1.0,GC_Content,non-normal,59.0752690744921,0.43909517820418886,58.9705,58.702600000000004,59.4256,0.722999999999999,57.8288,60.1468,58.2392675,60.0991925,58.410725,59.94325,58.2393,60.0992,58.4107,59.9432,Serratia nevei,886,10,normal,59.18578,0.5533844067192354,59.10235,58.699675,59.615225,0.9155500000000032,58.4773,60.0454,58.47982,60.0419125,58.4899,60.0279625,0.20316027088036118,0.7375825456796338,0.160880586907449
Serratia nevei,qualibact-v1.0,Completeness_Specific,non-normal,99.99997742663656,0.000474577788750325,100.0,100.0,100.0,0.0,99.99,100.0,100.0,100.0,100.0,100.0,99.49,100.0,100.0,100.0,Serratia nevei,886,10,normal,99.686,0.14499655168313647,99.66,99.66,99.66,0.0,99.49,100.0,99.49135,99.99505,99.49674999999999,99.97525,0.9,3.2055624902725656e-10,0.31397742663657174
Serratia nevei,qualibact-v1.0,Contamination,non-normal,0.06927765237020317,0.1266976711874793,0.02,0.0,0.07,0.07,0.0,0.8,0.0,0.79,0.0,0.47,0.0,2.09,0.0,0.47,Serratia nevei,886,10,normal,1.108,0.5485398800451978,0.925,0.7350000000000001,1.57,0.835,0.32,2.09,0.32630000000000003,2.06975,0.35150000000000003,1.98875,0.9413092550790068,2.4608607703984432e-12,1.0387223476297966
Serratia nevei,qualibact-v1.0,Total_Coding_Sequences,non-normal,5148.054176072234,276.4988690835038,5193.5,4901.0,5379.0,478.0,4504.0,5821.0,4581.85,5728.725,4641.25,5602.875,4581.85,5817.0,4641.25,5602.88,Serratia nevei,886,10,normal,5360.6,253.02142201797855,5268.5,5130.75,5582.25,451.5,5099.0,5817.0,5099.09,5811.375,5099.45,5788.875,0.3871331828442438,0.07632756714495637,212.7029345372461
Serratia nevei,qualibact-v1.0,Genome_Size,non-normal,5478565.7167042885,248146.4534852036,5518626.0,5275960.25,5709496.5,433536.25,4867789.0,6119694.0,4932138.275,5979326.4,4977188.75,5826736.25,4932138.28,5979326.4,4977188.75,5826736.25,Serratia nevei,886,10,normal,5543757.2,199526.1322127004,5484390.0,5364002.25,5715124.25,351122.0,5317992.0,5890971.0,5318269.335,5887278.885,5319378.675,5872510.425,0.2832957110609481,0.3388848259531007,98115.27516930026
Serratia sarumannii,REFSEQ-QC-v1,N50,non-normal,814221.3684210526,397570.95176494634,602238.0,529214.0,1265072.0,735858.0,191170.0,1372682.0,205646.41,1372682.0,263552.05,1372682.0,191170.0,1372682.0,263552.05,1372682.0,Serratia sarumannii,19,0,,,,,,,,,,,,,,,,
Serratia sarumannii,REFSEQ-QC-v1,number,non-normal,29.36842105263158,7.020350316013922,27.0,24.0,32.0,8.0,22.0,48.0,22.0,47.370000000000005,22.0,44.85000000000001,22.0,48.0,22.0,44.85,Serratia sarumannii,19,0,,,,,,,,,,,,,,,,
Serratia sarumannii,REFSEQ-QC-v1,longest,normal,1323161.2631578948,378554.7854376865,1383898.0,1123996.5,1485437.0,361440.5,534075.0,2122422.0,564538.29,2122422.0,686391.45,2122422.0,534075.0,2122422.0,686391.45,2122422.0,Serratia sarumannii,19,0,,,,,,,,,,,,,,,,
Serratia sarumannii,REFSEQ-QC-v1,GC_Content,normal,59.88285007642484,0.11224573750498376,59.91315764897605,59.803263086040914,59.93963035931284,0.13636727327192233,59.64363438777287,60.07031438705079,59.64374384172092,60.07031438705079,59.64418165751312,60.07031438705079,59.6436,60.0703,59.6442,60.0703,Serratia sarumannii,19,19,normal,59.840715789473684,0.11070853750731266,59.8734,59.7601,59.9002,0.14009999999999678,59.6084,60.027,59.6084,60.027,59.6084,60.027,0.42105263157894735,0.06808911421959735,0.04213428695115191
Serratia sarumannii,REFSEQ-QC-v1,Completeness_Specific,non-normal,99.78263157894736,0.9222161072527701,100.0,100.0,100.0,0.0,95.87,100.0,96.24170000000001,100.0,97.7285,100.0,95.87,100.0,97.73,100.0,Serratia sarumannii,19,19,non-normal,99.0142105263158,3.5131202442295515,100.0,99.75999999999999,100.0,0.2400000000000091,84.15,100.0,85.5,100.0,90.9,100.0,0.42105263157894735,0.06808911421959735,0.7684210526315786
Serratia sarumannii,REFSEQ-QC-v1,Contamination,non-normal,0.10631578947368421,0.3380471864651565,0.03,0.02,0.035,0.015000000000000003,0.01,1.54,0.01,1.4050000000000002,0.01,0.8650000000000011,0.01,1.54,0.01,0.87,Serratia sarumannii,19,19,normal,0.5257894736842106,0.2605119613270374,0.39,0.36,0.74,0.38,0.18,1.1,0.18,1.1,0.18,1.1,0.9473684210526315,2.150217365190523e-09,0.4657894736842105
Serratia sarumannii,REFSEQ-QC-v1,Total_Coding_Sequences,non-normal,4783.421052631579,143.91310089570817,4714.0,4710.0,4807.5,97.5,4609.0,5263.0,4609.0,5235.01,4609.0,5123.05,4609.0,5263.0,4609.0,5123.05,Serratia sarumannii,19,18,normal,4964.333333333333,88.51239712291404,4927.0,4915.25,5012.0,96.75,4822.0,5196.0,4822.085,5186.65,4822.425,5149.25,0.7368421052631579,1.0280189222975892e-05,187.9649122807018
Serratia sarumannii,REFSEQ-QC-v1,Genome_Size,normal,5198831.263157895,78992.50855741894,5182852.0,5150131.5,5257573.0,107441.5,5055011.0,5339266.0,5055011.0,5339266.0,5055011.0,5339266.0,5055011.0,5339266.0,5055011.0,5339266.0,Serratia sarumannii,19,19,normal,5235065.842105263,80680.49296568282,5213740.0,5185617.0,5291643.0,106026.0,5088864.0,5383144.0,5088864.0,5383144.0,5088864.0,5383144.0,0.3157894736842105,0.3056890512159651,36234.57894736843
Serratia ureilytica,qualibact-v1.0,N50,non-normal,594009.6989247312,395028.37718170654,537090.0,334281.5,698419.0,364137.5,91288.0,3154193.0,99745.205,3127714.9999999995,141459.125,1385109.6499999978,99745.2,3127715.0,141459.12,1385109.65,Serratia ureilytica,372,0,,,,,,,,,,,,,,,,
Serratia ureilytica,qualibact-v1.0,number,non-normal,55.123655913978496,22.338687680332843,49.0,41.0,63.0,22.0,19.0,166.0,22.855,141.88499999999976,28.0,117.72499999999997,22.86,141.88,28.0,117.72,Serratia ureilytica,372,0,,,,,,,,,,,,,,,,
Serratia ureilytica,qualibact-v1.0,longest,non-normal,1287504.3279569892,576166.6017161388,1208425.0,848332.5,1708675.75,860343.25,220256.0,3154193.0,247105.105,3127714.9999999995,377162.675,2508269.5999999973,247105.1,3127715.0,377162.68,2508269.6,Serratia ureilytica,372,0,,,,,,,,,,,,,,,,
Serratia ureilytica,qualibact-v1.0,GC_Content,non-normal,59.55334193548388,0.13984478056051064,59.574,59.45095,59.66275,0.21180000000000376,59.1198,59.7843,59.1879335,59.779329,59.253075,59.7619075,59.1198,59.7793,59.2531,59.7619,Serratia ureilytica,372,25,normal,59.46876,0.18036975356195445,59.4414,59.3072,59.6103,0.3031000000000006,59.1198,59.7571,59.133924,59.755444000000004,59.190419999999996,59.74882,0.30591397849462365,0.019103311678714666,0.08680202150537639
Serratia ureilytica,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,96.68,100.0,100.0,100.0,Serratia ureilytica,372,25,non-normal,99.12360000000001,1.1413005914306684,99.74,99.48,99.82,0.3399999999999892,96.68,99.83,96.7064,99.83,96.81200000000001,99.83,1.0,7.195525493340576e-40,0.8764000000000004
Serratia ureilytica,qualibact-v1.0,Contamination,non-normal,0.06580645161290323,0.06694681857651248,0.04,0.02,0.08,0.06,0.0,0.33,0.0,0.32,0.0,0.2244999999999993,0.0,1.41,0.0,0.22,Serratia ureilytica,372,22,normal,0.5818181818181819,0.34689055601333346,0.56,0.3925,0.725,0.33249999999999996,0.11,1.41,0.1121,1.40265,0.1205,1.3732499999999999,0.7993646138807429,1.4595640146456045e-14,0.5160117302052786
Serratia ureilytica,qualibact-v1.0,Total_Coding_Sequences,non-normal,4785.360215053764,106.76126179147842,4769.5,4705.75,4860.5,154.75,4573.0,5133.0,4582.42,5050.494999999999,4614.275,4993.799999999999,4582.42,5265.0,4614.27,4993.8,Serratia ureilytica,372,25,normal,4910.12,136.45228323483633,4920.0,4826.0,4976.0,150.0,4599.0,5265.0,4614.6,5255.5199999999995,4677.0,5217.599999999999,0.5090322580645161,3.972009729554748e-06,125.5279569892473
Serratia ureilytica,qualibact-v1.0,Genome_Size,non-normal,5180930.919354838,97360.06734826148,5165270.5,5102676.5,5252587.75,149911.25,4967768.0,5433212.0,4987949.77,5396501.164999999,5017304.125,5370856.325,4602415.0,5444664.0,5017304.12,5370856.32,Serratia ureilytica,372,25,normal,5099481.32,196052.457423562,5142018.0,5068351.0,5212125.0,143774.0,4602415.0,5444664.0,4618808.8,5438810.04,4684384.0,5415394.2,0.229247311827957,0.14423962826742687,90718.67225806451
Sinorhizobium medicae,qualibact-v1.0,N50,non-normal,159510.6739130435,45903.88577568038,160080.0,133481.0,192316.0,58835.0,27165.0,257208.0,31580.79,251991.58500000005,52313.45,234756.1499999999,31580.79,251991.59,52313.45,234756.15,Sinorhizobium medicae,184,0,,,,,,,,,,,,,,,,
Sinorhizobium medicae,qualibact-v1.0,number,non-normal,224.83152173913044,92.52760390629832,203.0,154.0,278.25,124.25,84.0,486.0,91.32,484.17,111.575,468.1249999999999,91.32,484.17,111.58,468.12,Sinorhizobium medicae,184,0,,,,,,,,,,,,,,,,
Sinorhizobium medicae,qualibact-v1.0,longest,non-normal,449779.51086956525,130882.5850389091,425820.5,385146.0,531627.5,146481.5,165088.0,1000898.0,166665.46,923973.9500000007,211618.45,672897.3749999999,166665.46,923973.95,211618.45,672897.37,Sinorhizobium medicae,184,0,,,,,,,,,,,,,,,,
Sinorhizobium medicae,qualibact-v1.0,GC_Content,non-normal,61.15150163043478,0.059779390148044585,61.1566,61.1094,61.195975000000004,0.0865750000000034,60.9043,61.27,60.970820499999995,61.2693595,61.02598,61.2461275,60.9512,61.2694,61.026,61.2461,Sinorhizobium medicae,184,12,normal,61.073858333333334,0.0713042011190233,61.07915,61.0337,61.11125,0.07754999999999512,60.9512,61.2162,60.9523935,61.212548,60.957167500000004,61.19794,0.5489130434782609,0.0010734151656947325,0.0781530797101453
Sinorhizobium medicae,qualibact-v1.0,Completeness_Specific,non-normal,99.99157608695653,0.009279165179434456,99.99,99.99,100.0,0.010000000000005116,99.96,100.0,99.96,100.0,99.96575,100.0,87.99,100.0,99.97,100.0,Sinorhizobium medicae,184,12,normal,93.95083333333332,3.0379446405240644,94.08,92.16,96.57,4.409999999999997,87.99,97.8,88.1011,97.76315,88.5455,97.61574999999999,1.0,4.202261831217267e-19,6.040742753623187
Sinorhizobium medicae,qualibact-v1.0,Contamination,non-normal,0.3329891304347826,0.2571885619610477,0.27,0.15,0.4325,0.2825,0.01,1.41,0.0283,1.3459500000000006,0.06575,1.1242499999999997,0.03,5.36,0.07,1.12,Sinorhizobium medicae,184,12,normal,2.4558333333333335,1.2014467551895738,2.1950000000000003,1.5175,3.1875,1.67,1.03,5.36,1.03,5.26925,1.03,4.90625,0.9619565217391305,2.1174356915137573e-14,2.122844202898551
Sinorhizobium medicae,qualibact-v1.0,Total_Coding_Sequences,non-normal,6563.092391304348,207.1838795420815,6543.5,6411.5,6698.5,287.0,6170.0,7155.0,6191.96,7151.34,6218.075,6937.5,6191.96,7652.0,6218.08,6937.5,Sinorhizobium medicae,184,12,normal,7136.416666666667,389.6069511557628,7285.5,6856.0,7409.0,553.0,6481.0,7652.0,6483.805,7650.735,6495.025,7645.675,0.7137681159420289,2.9265863146999967e-06,573.3242753623188
Sinorhizobium medicae,qualibact-v1.0,Genome_Size,non-normal,6700981.157608695,146836.29309078745,6689072.0,6602689.5,6796043.75,193354.25,6415992.0,7227701.0,6425204.22,7109957.885000001,6455031.05,7008626.15,6425204.22,7768883.0,6455031.05,7008626.15,Sinorhizobium medicae,184,12,normal,7298213.0,339399.2154589734,7424826.0,7033901.25,7509163.5,475262.25,6743897.0,7768883.0,6747949.345,7767020.425,6764158.725,7759570.125,0.7735507246376812,1.6533175273598824e-07,597231.8423913043
Sinorhizobium meliloti,qualibact-v1.0,N50,non-normal,118678.16962524655,41747.69277951827,117169.0,93251.5,139615.5,46364.0,32060.0,300450.0,36547.37,278500.4999999994,43099.85,216211.84999999986,36547.37,278500.5,43099.85,216211.85,Sinorhizobium meliloti,507,0,,,,,,,,,,,,,,,,
Sinorhizobium meliloti,qualibact-v1.0,number,non-normal,220.89349112426035,81.52707042493559,209.0,161.0,253.5,92.5,67.0,532.0,81.36,482.4099999999999,109.65,414.0499999999999,81.36,482.41,109.65,414.05,Sinorhizobium meliloti,507,0,,,,,,,,,,,,,,,,
Sinorhizobium meliloti,qualibact-v1.0,longest,non-normal,411137.0374753452,152385.22406830563,374355.0,307372.5,471510.0,164137.5,123156.0,1005241.0,147217.41,910063.3499999989,174163.80000000002,783102.8999999999,147217.41,910063.35,174163.8,783102.9,Sinorhizobium meliloti,507,0,,,,,,,,,,,,,,,,
Sinorhizobium meliloti,qualibact-v1.0,GC_Content,non-normal,62.096206311637076,0.12776171190617622,62.1124,62.0361,62.1752,0.1390999999999991,60.2727,62.2932,61.835457,62.275464,61.8783,62.248075,61.7102,62.4007,61.8783,62.2481,Sinorhizobium meliloti,507,63,normal,62.074822222222224,0.12593037815036287,62.0716,62.00905,62.167699999999996,0.1586499999999944,61.7102,62.4007,61.744114,62.391927,61.830105,62.297545,0.1669014745937823,0.07753419496605046,0.03528582699351925
Sinorhizobium meliloti,qualibact-v1.0,Completeness_Specific,non-normal,99.98905325443788,0.020164293736059952,99.99,99.99,100.0,0.010000000000005116,99.75,100.0,99.8753,100.0,99.94,100.0,90.06,100.0,99.94,100.0,Sinorhizobium meliloti,507,63,non-normal,98.41698412698415,2.0291953483222858,99.23,98.66,99.46,0.7999999999999972,90.06,99.55,90.6397,99.55,92.5955,99.55,1.0,3.3401146102939376e-85,1.572069127453741
